帖子id,帖子标题,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,content,comment_time,location,like_count,reply_count,char_len,post_category,robot_status,human_role,effective_token_count,robot_status_group,topic,topic_prob
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,1,69dc89b6000000000202b60b,,5cbfada9000000001603a627,机器人有医保吗,2026.04.13,浙江,15.0,3.0,7,失败|抢救者,失败,抢救者,2,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69e45606000000001401bc04,,5bfb941625225900018d37d6,平账机器人？,2026.04.19,江苏,10.0,1.0,6,失败|抢救者,失败,抢救者,2,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,2,69e2f812000000001401d81d,69e2f781000000001401880a,635c1478000000001802aabb,机器人别串,2026.04.18,云南,6.0,,5,失败|抢救者,失败,抢救者,2,失败,0,0.32133627219931676
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,1,69dc9a60000000003501d64c,,670cdc18000000001e00ee6c,机器人�别闹了行不,2026.04.13,北京,5.0,0.0,9,失败|抢救者,失败,抢救者,2,失败,0,0.32133627219931676
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,2,69def67400000000350130bb,69dcbf41000000000203506c,5b825f93f25aeb000105b155,机器人老了怎门办！,2026.04.15,北京,2.0,,9,失败|抢救者,失败,抢救者,2,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69e2ea05000000001401c421,,601e0da500000000010089d4,这就是满网吹爆的机器人吗,2026.04.18,黑龙江,1.0,0.0,12,失败|抢救者,失败,抢救者,2,失败,0,0.32133627219931676
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,2,69e4b479000000001401940e,69e48f1d0000000014019819,63a3db5b000000002702bc44,@邪恶大酸笋 [doge]以后可以去抬机器人，新职业,2026.04.19,广西,1.0,,26,失败|抢救者,失败,抢救者,2,失败,0,0.32133627219931676
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,2,69e4ca30000000001401dc24,69e48f1d0000000014019819,5e63559c0000000001004c84,一边摊煎饼一边救机器人[偷笑R],2026.04.19,广西,1.0,,16,失败|抢救者,失败,抢救者,4,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69eb1573000000001401c81b,,689d3332000000001a00ad03,快来个文科生机器人，写一篇体育生机器人的出师表[doge],2026.04.24,广西,0.0,0.0,29,失败|抢救者,失败,抢救者,7,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69eaf17b0000000014019821,,5fba4ebd00000000010058c7,机器人什么牌子？,2026.04.24,山西,0.0,0.0,8,失败|抢救者,失败,抢救者,2,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69ea2b89000000001401e803,,60d99a2f0000000001000a96,没有温度的机器人,2026.04.23,安徽,0.0,0.0,8,失败|抢救者,失败,抢救者,2,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69e9c453000000001401d404,,5d80d8760000000001007d29,想减肥，买个机器人替我减,2026.04.23,广东,0.0,0.0,12,失败|抢救者,失败,抢救者,3,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69e962f0000000001401980d,,5fd9b98e000000000100a52d,机器人儿�也调皮捣蛋摊牌了！我不干了！�����,2026.04.23,内蒙古,0.0,0.0,24,失败|抢救者,失败,抢救者,3,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69e8b62f000000001401a029,,6206168b000000001000d8e7,还指望机器人一以后打仗冲到前线，这中个球。,2026.04.22,广东,0.0,0.0,21,失败|抢救者,失败,抢救者,6,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69e8507a000000001401dc2d,,61bbdc5300000000100043bf,这时候再出来一个清洁机器人，那就大结局了,2026.04.22,韩国,0.0,0.0,20,失败|抢救者,失败,抢救者,4,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69e80abe000000001401cc04,,5e3d356100000000010083c6,快删了，我老婆重仓了机器人[失望R],2026.04.22,安徽,0.0,0.0,18,失败|抢救者,失败,抢救者,4,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69e7b952000000001401a408,,603cb6790000000001009bdd,一个机器人三个看护是标配,2026.04.22,广东,0.0,0.0,12,失败|抢救者,失败,抢救者,4,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69e79b4b0000000014019409,,56529f4c03eb844eeed05830,魔法原子机器人,2026.04.21,江苏,0.0,0.0,7,失败|抢救者,失败,抢救者,3,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69e47fb4000000001401d823,,6354c2f80000000018028966,机器人是有多厌世，轻轻一摔支离破碎,2026.04.19,福建,0.0,0.0,17,失败|抢救者,失败,抢救者,4,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69e4576a0000000014019c24,,6766bd9f00000000180168e2,机器人：分头行动,2026.04.19,安徽,0.0,0.0,8,失败|抢救者,失败,抢救者,3,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69e453d7000000001401c426,,60057e430000000001008edf,机器人不精摔，一摔就死[大笑R],2026.04.19,江西,0.0,0.0,16,失败|抢救者,失败,抢救者,2,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69e452990000000014018c19,,67a4e2cb00000000060125fb,这个机器人会用暗器[大笑R],2026.04.19,陕西,0.0,0.0,14,失败|抢救者,失败,抢救者,2,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69e43eb8000000001401cc12,,610347fe000000000101d153,这机器人气性咋这么大啊,2026.04.19,辽宁,0.0,0.0,11,失败|抢救者,失败,抢救者,2,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69e4177c000000001401c801,,6739bc9d000000001d02def4,这机器人发脾胃了,2026.04.19,陕西,0.0,0.0,8,失败|抢救者,失败,抢救者,2,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69e36102000000001401d81c,,5d6e10ef00000000010054ac,谁家的机器人？,2026.04.18,上海,0.0,0.0,7,失败|抢救者,失败,抢救者,2,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69e310b5000000001401d80d,,678e40a9000000000e013ff7,机器人磕到甲沟炎了吗[doge][爆炸R],2026.04.18,福建,0.0,0.0,21,失败|抢救者,失败,抢救者,3,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69e30b99000000001401c002,,6016d34b0000000001001bce,豆包机器人呢，怎么没见[笑哭R],2026.04.18,广东,0.0,0.0,16,失败|抢救者,失败,抢救者,3,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69e30a110000000014019403,,60350bc30000000001009dae,机器人一败涂地,2026.04.18,广东,0.0,0.0,7,失败|抢救者,失败,抢救者,2,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69e3038f000000001401c82e,,6561ec4c000000000202ba75,幸好吧机器人清仓了,2026.04.18,天津,0.0,0.0,9,失败|抢救者,失败,抢救者,3,失败,0,0.32133627219931676
69e2583b00000000230211ea,"

",,2406.0,1,69e30259000000001401c835,,662bcdc10000000003031866,这位机器人应该是主教练。,2026.04.18,江苏,0.0,0.0,12,失败|抢救者,失败,抢救者,3,失败,0,0.32133627219931676
